46, -394, 869
44, -401, 886
25, -399, 920
25, -399, 920
-4, -401, 930
-37, -411, 954
-50, -407, 958
-65, -398, 964
-101, -404, 979
-126, -406, 999
-152, -414, 977
-152, -414, 977
-184, -416, 982
-198, -413, 976
-203, -412, 942
-205, -395, 943
-222, -391, 952
-249, -389, 933
-258, -387, 910
-254, -393, 890
-243, -392, 905
-235, -378, 929
-228, -363, 945
-212, -359, 962
-202, -355, 977
-202, -355, 977
-202, -339, 988
-182, -326, 984
-154, -318, 969
-126, -328, 952
-105, -327, 941
-74, -320, 950
-47, -309, 956
-26, -298, 950
-5, -298, 943
-5, -298, 943
10, -297, 955
29, -296, 960
28, -292, 993
53, -300, 950
86, -310, 937
86, -310, 937
116, -309, 935
120, -320, 931
132, -333, 932
160, -334, 959
194, -331, 942
214, -331, 917
214, -339, 917
227, -358, 926
266, -370, 945
290, -365, 967
311, -358, 977
309, -355, 991
298, -365, 1005
271, -365, 1012
271, -365, 1012
233, -367, 1004
191, -380, 988
131, -390, 998
83, -391, 1016
42, -398, 1020
18, -407, 996
-9, -415, 963
-9, -415, 963
-39, -421, 945
-61, -415, 924
-84, -396, 914
-90, -380, 916
-106, -373, 931
-125, -366, 891
-153, -360, 863
-153, -360, 861
-154, -357, 861
-147, -361, 861
-145, -366, 857
-146, -364, 853
-135, -393, 808
-131, -391, 838
-122, -388, 859
-105, -392, 870
-90, -399, 882
-,-,-
101, -483, 684
101, -483, 684
121, -470, 709
128, -445, 760
125, -385, 736
163, -340, 716
222, -330, 790
206, -320, 787
176, -316, 797
176, -316, 797
121, -346, 861
66, -356, 921
28, -378, 897
-39, -392, 900
-95, -423, 996
-150, -427, 1018
-189, -439, 981
-189, -439, 981
-223, -452, 1006
-272, -460, 1085
-316, -443, 1095
-325, -436, 1055
-339, -427, 1033
-373, -420, 1046
-377, -418, 1051
-359, -407, 1006
-343, -394, 997
-346, -377, 968
-334, -364, 943
-323, -356, 915
-296, -342, 886
-274, -319, 895
-246, -303, 901
-227, -297, 908
-195, -304, 912
-155, -308, 921
-155, -308, 921
-128, -298, 928
-123, -294, 941
-112, -320, 924
-76, -349, 936
-10, -331, 981
40, -312, 1015
63, -310, 1014
83, -342, 965
83, -342, 965
91, -357, 948
104, -332, 920
125, -320, 921
126, -335, 910
140, -347, 927
158, -332, 951
158, -332, 951
188, -319, 960
202, -318, 923
205, -329, 904
215, -334, 922
211, -339, 935
199, -349, 927
195, -367, 938
195, -367, 938
202, -386, 956
203, -394, 950
191, -396, 963
157, -401, 994
135, -406, 1019
122, -415, 1025
89, -428, 1018
89, -428, 1018
58, -434, 1016
44, -434, 1014
35, -453, 1016
31, -461, 1000
36, -446, 998
36, -419, 1007
9, -423, 974
9, -423, 974
-3, -417, 993
-21, -406, 930
-62, -410, 873
-116, -417, 844
-139, -411, 828
-139, -411, 828
-144, -413, 799
-146, -404, 781
-170, -413, 779
-176, -416, 808
-167, -408, 789
-158, -401, 777
-154, -406, 760
-164, -411, 759
-179, -422, 749
-188, -414, 809
-188, -433, 734
-167, -456, 766
-130, -473, 843
-,-,-
76, -515, 833
84, -512, 778
116, -479, 768
116, -479, 768
156, -449, 780
166, -447, 817
184, -433, 793
211, -399, 747
231, -375, 742
218, -366, 715
176, -374, 705
176, -374, 705
119, -401, 752
79, -397, 763
69, -388, 848
24, -402, 899
-35, -442, 981
-35, -442, 981
-63, -435, 966
-61, -410, 976
-103, -414, 1013
-164, -451, 1056
-209, -463, 1061
-211, -441, 1045
-218, -417, 1036
-261, -431, 1054
-320, -441, 1049
-342, -423, 1014
-352, -403, 975
-351, -408, 984
-334, -407, 970
-323, -400, 983
-311, -382, 994
-316, -378, 967
-291, -378, 933
-291, -386, 933
-239, -377, 949
-180, -358, 944
-152, -345, 947
-141, -341, 938
-113, -346, 914
-70, -344, 926
-19, -326, 919
11, -316, 897
38, -314, 863
38, -314, 863
63, -322, 906
85, -320, 898
90, -314, 927
130, -316, 889
130, -316, 889
159, -334, 872
161, -355, 901
149, -353, 915
161, -352, 946
177, -373, 965
190, -387, 936
201, -382, 922
201, -382, 922
193, -392, 921
173, -396, 920
187, -398, 938
212, -396, 954
222, -390, 936
220, -397, 935
239, -415, 954
239, -415, 954
272, -430, 992
289, -426, 1009
271, -423, 1018
223, -427, 1009
184, -437, 1020
165, -452, 1008
153, -462, 999
117, -456, 996
86, -443, 1038
86, -443, 1038
65, -429, 1007
23, -417, 1022
-28, -413, 906
-66, -411, 884
-118, -404, 862
-154, -415, 856
-162, -414, 838
-183, -432, 785
-183, -432, 785
-211, -425, 792
-207, -444, 823
-170, -436, 863
-148, -428, 845
-137, -430, 794
-129, -444, 777
-122, -458, 785
-119, -434, 733
-128, -416, 833
-129, -447, 712
-116, -465, 681
-109, -455, 734
-92, -475, 835
-92, -475, 835
-89, -474, 870
